,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-07-22 19:00:00,1253.4808361739067,1170.2606674590763,1082.3119916004482,1622.0373308119051,2427.4642460880223,516.941298583552,1195.0641669159309,4103.815281775793,4236.601112710309,848.9232428965719,2942.1902522458536,1632.3246046490153
2019-07-22 20:00:00,1248.619121884279,1165.7217284937694,1078.1141678096506,1615.746144028716,2418.0491539125487,514.9363051080285,1190.4290258195165,4087.898343262156,4220.1691549374345,845.6306339139046,2930.7787587635844,1625.9935179449244
2019-07-22 21:00:00,1192.6159130479869,1113.4366431049439,1029.7584668348863,1543.2765116608239,2309.5945344296874,491.84032257267035,1137.0357658819735,3904.5474553839063,4030.8856413614317,807.7023112097169,2799.327131919752,1553.064269180491
2019-07-22 22:00:00,1116.978858042043,1042.8212272793012,964.4500159357468,1445.4001634377441,2163.117427315105,460.6472510015438,1064.923666901218,3656.916623508273,3775.2422983180486,756.4769137678338,2621.7906275513706,1454.5671702649206
2019-07-22 23:00:00,1063.0325283282853,992.4564622219511,917.8703173340118,1375.5921870165855,2058.646116060328,438.39953493659925,1013.4914281967729,3480.299825001176,3592.9107668767224,719.9416179409282,2495.1669402577277,1384.316458182987
2019-07-23 00:00:00,1037.4150338021684,968.5397453662947,895.7510150517322,1342.4424720436266,2009.0358226741778,427.8347616232635,989.06780011182,3396.4298028331623,3506.3269893811885,702.5921013784115,2435.0371476780783,1350.9565013191225
2019-07-23 01:00:00,1022.9233854388542,955.010215758168,883.2382710599319,1323.689896055274,1980.9716056126697,421.8583387635298,975.2515141513541,3348.985082263666,3457.347115250504,692.7775938339223,2401.0221190290067,1332.084992874236
2019-07-23 02:00:00,1018.4356491715052,950.8204259440383,879.3633567915033,1317.8826467169454,1972.2807512968475,420.00757555535415,970.9729223700483,3334.2925236356923,3442.179154229388,689.7382624653062,2390.4884327376813,1326.2409128396903
2019-07-23 03:00:00,1036.6670777576103,967.8414470639398,895.1051960069942,1341.4745971539053,2007.5873469548742,427.5263010885676,988.3547014816024,3393.9810430618336,3503.7989958776693,702.0855461503089,2433.281533296191,1349.9824879800317
2019-07-23 04:00:00,1104.2636052845542,1030.9501561392672,953.4710921751994,1428.94629031248,2138.493340086943,455.40342191171294,1052.800990187519,3615.2877073956824,3732.2664087582216,747.8654748900884,2591.9451830592816,1438.008943500375
2019-07-23 05:00:00,1197.010154809766,1117.5391456312789,1033.5526537227224,1548.9627766379372,2318.1043292805966,493.6525282140089,1141.2252203345017,3918.933919040463,4045.737603194607,810.67832317482,2809.6413664133415,1558.7865975476502
2019-07-23 06:00:00,1263.297759258733,1179.4258326774852,1090.788366562636,1634.7406887394993,2446.4754899038835,520.9898431014363,1204.4235864375373,4135.955253774486,4269.781027444001,855.5717802654198,2965.232691008129,1645.1085297245843
2019-07-23 07:00:00,1276.57397904964,1191.820627544285,1102.2516546067368,1651.9204680320545,2472.185933921523,526.4650175922891,1217.0810871238994,4179.420739715572,4314.652912131466,864.5631355642421,2996.394846286633,1662.397266493448
2019-07-23 08:00:00,1262.8302867308837,1178.9893962385129,1090.3847296596743,1634.135766933423,2445.5701925793182,520.7970552672512,1203.977899793651,4134.424778917404,4268.2010315043,855.2551832478554,2964.135432019448,1644.499771387652
2019-07-23 09:00:00,1246.7492317728838,1163.9759827378823,1076.4996201978058,1613.3264568044128,2414.4279646142904,514.1651537712887,1188.646279243973,4081.7764438338345,4213.849171178637,844.3642458436482,2926.3897228088663,1623.5584845971975
2019-07-23 10:00:00,1221.786198785755,1140.6702768967862,1054.9454095796718,1581.0236323599597,2366.08508748253,503.8702834258118,1164.84661246046,4000.049086465732,4129.4773879986815,827.4579651057212,2867.796092813368,1591.0507894050372
2019-07-23 11:00:00,1224.8715174695576,1143.5507573940004,1057.6094131392165,1585.016116280061,2372.060049824658,505.1426831314326,1167.7881443101078,4010.1502205224647,4139.905361200699,829.5475054216448,2875.0380021386545,1595.0685944287877
2019-07-23 12:00:00,1225.3389899974063,1143.987193832972,1058.0130500421776,1585.6210380861364,2372.9653471492225,505.3354709656175,1168.2338309539937,4011.6806953795444,4141.485357140398,829.8641024392089,2876.1352611273337,1595.6773527657192
2019-07-23 13:00:00,1234.4079570376741,1152.454060749026,1065.8436059596272,1597.356521124009,2390.52811524578,509.0755549488058,1176.8801518453822,4041.371907606908,4172.13727837057,836.006084579954,2897.422085507721,1607.4872645021971
2019-07-23 14:00:00,1265.6351218979773,1181.6080148723445,1092.8065510774425,1637.765297769879,2451.001976526708,521.9537822723611,1206.6520196569672,4143.607628059889,4277.681007142498,857.1547653532407,2970.718985951528,1648.1523214092435
2019-07-23 15:00:00,1310.3254955603275,1223.331338438052,1131.3942390005434,1695.5958224307346,2537.5484007551017,540.3842992204434,1249.2596628124693,4289.92102439679,4428.728618977773,887.4214402323756,3075.616945269311,1706.3496184199269
2019-07-23 16:00:00,1314.6262428165364,1227.3465536765923,1135.107698507787,1701.1611030466324,2545.877136141097,542.1579472949448,1253.3599799362203,4304.00139308193,4443.264581623007,890.3341327939658,3085.711727965164,1711.9501951196992
2019-07-23 17:00:00,1331.5487483246654,1243.1455527673734,1149.719354394987,1723.0592724265805,2578.6488992903433,549.1368668924406,1269.4938364448942,4359.404582908248,4500.460434640132,901.7949448297892,3125.432503355372,1733.987246916632
2019-07-23 18:00:00,1331.6422428302349,1243.2328400551673,1149.800081775579,1723.1802567877953,2578.8299587552556,549.1754244592775,1269.582973773671,4359.710677879662,4500.776433828071,901.8582642333018,3125.651955153107,1734.108998584018
2019-07-23 19:00:00,1313.2238252329898,1226.0372443596768,1133.8967877989032,1699.3463376284046,2543.1612441674024,541.5795837923899,1252.0229200045621,4299.409968510688,4438.524593803909,889.3843417412733,3082.4199509991245,1710.1239201089036
2019-07-23 20:00:00,1299.7606164309432,1213.467874917288,1122.2720449936176,1681.924589613419,2517.088681219937,536.0272941678631,1239.1871446606453,4255.332292626768,4393.020710740563,880.2663476354251,3050.818892125148,1692.5916800052669
2019-07-23 21:00:00,1241.3265504498372,1158.9133200458093,1071.8174321234546,1606.3093638539326,2403.9265156493393,511.9288148947433,1183.4763141748954,4064.0229354917005,4195.521218278123,840.6917204399039,2913.661518540182,1616.4968878887885
2019-07-23 22:00:00,1159.612352581858,1082.6242305135324,1001.2617014858181,1500.569032151866,2245.6805433154136,478.22950147921216,1105.5702888236217,3796.4959304740196,3919.3379280186455,785.3505617696864,2721.860647318963,1510.085930593104
2019-07-23 23:00:00,1102.580704184298,1029.3789849589682,952.0179993245383,1426.7685718106063,2135.234269718509,454.7093857086469,1051.1965182695287,3609.777997910191,3726.578423375302,746.7257256268571,2587.995050700034,1435.8174134874198
2019-07-24 00:00:00,1070.7925722905766,999.7013071088838,924.5706899231698,1385.6338889974456,2073.674051648104,441.59981298406973,1020.8898264852809,3505.705707628714,3619.1386994757354,725.1971284324935,2513.381439469812,1394.4218465760557
2019-07-24 01:00:00,1054.4310338158664,984.4260317448694,910.4433983195238,1364.461625784789,2041.9886452883359,434.85223878759604,1005.2907939492704,3452.139087630894,3563.838841586251,714.1162328177473,2474.9773748660205,1373.1153047834412
2019-07-24 02:00:00,1057.3293634885295,987.1319376664949,912.945947117884,1368.21214098246,2047.601488700638,436.0475233595428,1008.0540511413639,3461.628031744794,3573.634816412389,716.0791343266453,2481.7803805958356,1376.8896064724188
2019-07-24 03:00:00,1079.1135832862858,1007.4698757225823,931.7554267958808,1396.4014971455965,2089.7883440253568,445.031436432562,1028.8230487464516,3532.9481600847475,3647.2626272023863,730.8325553451357,2532.912649468311,1405.257744973442
2019-07-24 04:00:00,1147.7385503744972,1071.5387449636478,991.0093241506008,1485.2040182775381,2222.685991271468,473.33269049091416,1094.2498480689171,3757.621869104173,3879.2060311502773,777.3089975235564,2693.9902690064973,1494.6234688350353
2019-07-24 05:00:00,1237.7737592381854,1155.5964031096228,1068.7497916609482,1601.711958127755,2397.0462559826456,510.46362735493733,1180.0890956813612,4052.3913265778865,4183.513249136405,838.2855831064157,2905.3223502262144,1611.8703245281058
2019-07-24 06:00:00,1309.577539515769,1222.6330401356968,1130.7484199558053,1694.6279475410129,2536.0999250357977,540.0758386857474,1248.5465641822516,4287.47226462546,4426.200625474254,886.9148850042728,3073.8613308874233,1705.3756050808356
2019-07-24 07:00:00,1326.0325724960487,1237.9956027875053,1144.9564389400432,1715.9211951148845,2567.966390860478,546.8619704490579,1264.234734047039,4341.344979594696,4481.816482551677,898.0591000225317,3112.48484728895,1726.8038985408361
2019-07-24 08:00:00,1318.7400010616068,1231.1871943395447,1138.659703253847,1706.4844149401006,2553.8437525972677,543.8544802357726,1257.2820224024174,4317.46957182424,4457.168545892364,893.1201865485307,3095.367607065546,1717.3072684846998
2019-07-24 09:00:00,1313.5043087496995,1226.2991062230603,1134.1389699406802,1699.7092907120507,2543.704422562142,541.6952564929011,1252.2903319908942,4300.328253424937,4439.472591367729,889.574299951812,3083.078306392333,1710.489175111063
2019-07-24 10:00:00,1290.0371878516871,1204.389996986674,1113.8763974120227,1669.3422160470404,2498.2584968689894,532.017307216816,1229.9168624678166,4223.4984155994935,4360.156795194813,873.6811296700904,3027.99590516061,1679.929506597085
2019-07-24 11:00:00,1285.5494515843382,1200.2002071725444,1110.001483143594,1663.5349667087119,2489.5676425531674,530.1665440086404,1225.638270686511,4208.80585697152,4344.988834173698,870.6417983014743,3017.4622188692842,1674.0854265625394
2019-07-24 12:00:00,1279.5658032278727,1194.6138207537049,1104.8349307856893,1655.7919675909402,2477.979836798738,527.6988597310728,1219.93348164477,4189.215778800888,4324.764886145543,866.5893564766528,3003.4173038141835,1666.2933198498117
2019-07-24 13:00:00,1284.8014955397798,1199.5019088701893,1109.3556640988559,1662.5670918189903,2488.1191668338633,529.8580834739444,1224.9251720562931,4206.357097200191,4342.460840670177,870.1352430733716,3015.7066044873964,1673.1114132234482
2019-07-24 14:00:00,1303.7808801704434,1217.221228292446,1125.7433223590851,1687.126917145672,2524.8742382111946,537.6852695418539,1243.0200497980652,4268.494376397662,4406.608675821979,882.9890819864771,3060.2553194277943,1697.827001702881
2019-07-24 15:00:00,1339.4022867925257,1250.4776849420998,1156.5004543647367,1733.221958768655,2593.857894343031,552.3757025067478,1276.9813720621787,4385.116560507199,4527.004366427083,907.113774724867,3143.8664543651903,1744.2143869770864
2019-07-24 16:00:00,1343.3290560264559,1254.1437510294631,1159.8910043496114,1738.3033019396923,2601.462391869375,553.9951203139015,1280.725139870821,4397.972549306676,4540.276332320559,909.773189672406,3153.0834298701,1749.3279570073137
2019-07-24 17:00:00,1342.3006164651883,1253.183590863725,1159.0030031630965,1736.9724739663252,2599.4707377553323,553.5709870786944,1279.7446292542716,4394.605504621099,4536.800341253219,909.0766762337647,3150.669460095004,1747.9886886660636
2019-07-24 18:00:00,1340.9916933872116,1251.961568834604,1157.872819834805,1735.278692909313,2596.935905246551,553.0311811429766,1278.496706651391,4390.320175021273,4532.376352622061,908.1902045845851,3147.597134926701,1746.2841653226544
2019-07-24 19:00:00,1325.2846164514906,1237.2973044851503,1144.310619895305,1714.953320225163,2566.5179151411744,546.553509914362,1263.5216354168213,4338.896219823368,4479.288489048157,897.5525447944291,3110.7292329070624,1725.8298852017451
2019-07-24 20:00:00,1308.362110943362,1221.4983053943697,1129.6989640081058,1693.0551508452154,2533.746151991929,539.5745903168664,1247.3877789081478,4283.49302999705,4422.092636031034,886.0917327586059,3071.0084575168553,1703.7928334048127
2019-07-24 21:00:00,1252.6393856237792,1169.4750818689274,1081.5854451751181,1620.948471560969,2425.8347109038064,516.5942804820193,1194.2619309569363,4101.06042703305,4233.757120018851,848.3533682649567,2940.2151860662307,1631.2288396425383
2019-07-24 22:00:00,1174.4779789674512,1096.5029092728364,1014.0973549999874,1519.805545585079,2274.4689982365735,484.3601546062938,1119.7431240991964,3845.1650309291804,3969.5817989010893,795.4183469282268,2756.753483158978,1529.4444457075358
2019-07-24 23:00:00,1117.0723525476124,1042.9085145670952,964.5307433163389,1445.521147798959,2163.2984867800174,460.6858085683807,1065.012804229995,3657.2227184796884,3775.558297505988,756.5402331713465,2622.010079349106,1454.6889219323068
2019-07-25 00:00:00,1088.4630338432626,1016.1986045020187,939.8281648551067,1408.499933267114,2107.8942905166523,448.8871931162611,1037.7367816241713,3563.557657226358,3678.862545996376,737.164495696419,2554.857829241905,1417.4329117120783
2019-07-25 01:00:00,1070.6990777850065,999.6140198210893,924.4899625425774,1385.5129046362304,2073.492992183191,441.5612554172327,1020.8006891565035,3505.399612657298,3618.822700287795,725.1338090289806,2513.161987672076,1394.300094908669
2019-07-25 02:00:00,1071.4470338295648,1000.3123181234442,925.1357815873154,1386.480779525952,2074.9414679024944,441.86971595192864,1021.5137877867211,3507.8483724286266,3621.3506937913144,725.6403642570833,2514.9176020539635,1395.27410824776
2019-07-25 03:00:00,1093.324748132891,1020.7375434673263,944.0259886459048,1414.791120050304,2117.3093826921267,450.8921865917848,1042.3719227205863,3579.4745957399973,3695.294503769253,740.4571046790867,2566.2693227241757,1423.7639984161701
2019-07-25 04:00:00,1161.295253682114,1084.195401693831,1002.7147943364788,1502.7467506537391,2248.939613683847,478.92353768227804,1107.1747607416112,3802.0056399595096,3925.0259134015637,786.4903110329174,2725.8107796782097,1512.2774606060584
2019-07-25 05:00:00,1249.834550456686,1166.8564632350963,1079.1636237573503,1617.3189407245136,2420.4029269564176,515.4375534769094,1191.5878110936203,4091.8775778905656,4224.277144380653,846.4537861595716,2933.6316321341524,1627.5762896209474
2019-07-25 06:00:00,1312.7563527051411,1225.6008079207052,1133.493150895942,1698.741415822329,2542.255946842838,541.3867959582051,1251.5772333606765,4297.879493653608,4436.94459786421,889.0677447237092,3081.3226920104453,1709.5151617719719
2019-07-25 07:00:00,1336.2234736031537,1247.5099171570914,1153.7557234245999,1729.108490487339,2587.701872535991,551.0647452342901,1273.9507028837538,4374.709331479052,4516.260394037126,904.9609150054307,3136.4050932421683,1740.0748302859502
2019-07-25 08:00:00,1329.4918692021301,1241.225232435897,1147.943352021957,1720.3976164798462,2574.6655910622576,548.2886004220267,1267.5328152117954,4352.670493537093,4493.5084525054535,900.4019179525067,3120.60456380518,1731.3087102341317
2019-07-25 09:00:00,1317.9920450170487,1230.48889603719,1138.013884209109,1705.5165400503793,2552.395276877964,543.5460197010767,1256.5689237722,4315.0208120529105,4454.640552388845,892.613631320428,3093.6119926836586,1716.3332551456087
2019-07-25 10:00:00,1302.6589461036062,1216.1737808389137,1124.7745937919778,1685.6751048110898,2522.701524632239,537.2225787398099,1241.9504018527389,4264.821236740669,4402.8166855667005,882.229249144323,3057.621897854963,1696.3659816942445
2019-07-25 11:00:00,1302.1914735757573,1215.7373443999418,1124.3709568890165,1685.0701830050139,2521.796227307674,537.029790905625,1241.5047152088528,4263.290761883588,4401.2366896270005,881.9126521267589,3056.524638866283,1695.7572233573126
2019-07-25 12:00:00,1297.797231813978,1211.6348418736063,1120.5767700011802,1679.3839180279003,2513.286432456765,535.2175852642863,1237.3152607563243,4248.90429822703,4386.384727793825,878.9366401616556,3046.2104043726936,1690.0348949901534
2019-07-25 13:00:00,1305.1832977539898,1218.5305376093613,1126.954233067969,1688.9416825638993,2527.5901301848885,538.2636330444087,1244.357109729723,4273.085800968903,4411.348663641077,883.9388730391695,3063.5470963938333,1699.6532767136762
2019-07-25 14:00:00,1328.9309021687118,1240.7015087091308,1147.4589877384035,1719.6717103125552,2573.57923427278,548.0572550210047,1266.9979912391323,4350.833923708596,4491.612457377814,900.0220015314296,3119.2878530187645,1730.5782002298138
2019-07-25 15:00:00,1360.7190340624331,1270.3791865592152,1174.906297139772,1760.8063931257157,2635.1394523431854,561.1668277455819,1297.3046830233802,4454.9062139900725,4599.052181277381,921.5505987257932,3193.9014642489865,1771.9737671411779
2019-07-25 16:00:00,1365.7677373632007,1275.0927001001112,1179.2655756917543,1767.3395486313354,2644.916663448485,563.2489363547795,1302.1180987773491,4471.435342446543,4616.1161374261355,924.9698465154862,3205.7518613267275,1778.5483571800416
2019-07-25 17:00:00,1385.5885725439923,1293.5976051125172,1196.3797803773139,1792.9882332089537,2683.3012700100326,571.4231405242219,1321.0152124781162,4536.327476386759,4683.107965269397,938.3935600602074,3252.2756424467493,1804.3597106659518
2019-07-25 18:00:00,1387.738946172097,1295.6052127317876,1198.2365101309358,1795.7708735169028,2687.4656377030306,572.3099645614727,1323.0653710399918,4543.367660729329,4690.375946592015,939.8499063410026,3257.323033794676,1807.1599990158381
2019-07-25 19:00:00,1370.2554736305501,1279.282489914241,1183.140489960183,1773.1467979696645,2653.607517764308,565.0996995629553,1306.396690558655,4486.1279010745175,4631.284098447252,928.0091778841027,3216.285547618054,1784.3924372145877
2019-07-25 20:00:00,1358.849143951038,1268.633440803328,1173.291749527927,1758.3867059014124,2631.5182630449262,560.3956764088422,1295.5219364478364,4448.784314561751,4592.732197518583,920.2842106555366,3189.512428294268,1769.5387337934508
2019-07-25 21:00:00,1307.9881329210832,1221.1491562431927,1129.3760544857369,1692.5712134003552,2533.0219141322777,539.4203600495185,1247.0312295930394,4282.268650111387,4420.828639279275,885.8384551445547,3070.1306503259125,1703.3058267352676
2019-07-25 22:00:00,1220.103297685499,1139.0991057164877,1053.492316729011,1578.8459138580865,2362.826017114097,503.1762472227459,1163.2421405424705,3994.5393769802427,4123.789402615764,826.3182158424902,2863.845960454121,1588.8592593920828
2019-07-25 23:00:00,1154.6571437866603,1077.998004260431,996.9831503144281,1494.1568610074614,2236.084391675027,476.18595043685156,1100.84601039843,3780.2728969889654,3902.5899710578306,781.9946333835061,2710.2297020389574,1503.6330922216264
2019-07-26 00:00:00,1115.3894514473568,1041.3373433867969,963.0776504656784,1443.343429297086,2160.0394164115846,459.9917723653149,1063.4083323120055,3651.713008994199,3769.87031212307,755.4004839081156,2618.0599469898593,1452.4973919193524
2019-07-26 01:00:00,1099.4953855004958,1026.4985044617545,949.3539957649939,1422.7760878905056,2129.259307376382,453.4369860030262,1048.2549864198813,3599.67686385346,3716.150450173286,744.6361853109337,2580.753141374748,1431.79960846367
2019-07-26 02:00:00,1099.2149019837866,1026.2366425983714,949.1118136232172,1422.4131348068604,2128.716128981643,453.32131330251536,1047.98757443355,3598.7585789392124,3715.202452609467,744.4462271003954,2580.0947859815406,1431.4343534615111
2019-07-26 03:00:00,1123.3364844207872,1048.756762849318,969.9394778160205,1453.6271000003762,2175.4294709291858,463.2691655464592,1070.9850052580675,3677.7310815645683,3796.7302430979616,760.7826332067065,2636.7133497974146,1462.8462836471936
2019-07-26 04:00:00,1182.1445284241724,1103.6604668719747,1020.7170002085529,1529.7262632047239,2289.3158743594363,487.5218750869272,1127.0523850589268,3870.264818585302,3995.493732312162,800.6105380162794,2774.748530573326,1539.428082433218
2019-07-26 05:00:00,1272.1797372878611,1187.71812501795,1098.4574677189007,1646.2342030549414,2463.6761390706147,524.6528119509505,1212.8916326713713,4165.0342760590165,4299.800950298291,861.587123599139,2986.0806117930438,1656.674938126289
2019-07-26 06:00:00,1333.7926164583396,1245.2404476744377,1151.656811529201,1725.9628970957444,2582.994326448254,550.0622484965284,1271.6331323355466,4366.750862222233,4508.044415150689,903.314610514097,3130.6993465010337,1736.9092869339047
2019-07-26 07:00:00,1354.5483966948286,1264.6182255647873,1169.578290020683,1752.8214252855141,2623.1895276589303,558.6220283343405,1291.4216193240852,4434.703945876609,4578.196234873348,917.3715180939463,3179.4176455984143,1763.938157093678
2019-07-26 08:00:00,1337.9063747034095,1249.08108833739,1155.2088162752605,1731.2862089892121,2590.960942904424,551.758781437356,1275.5551748017435,4380.219040964542,4521.948379420045,906.1006642686617,3140.3552256014154,1742.2663602989046
2019-07-26 09:00:00,1319.768440622874,1232.1473545052827,1139.5477044403617,1707.8152429134675,2555.83540671131,544.2786134709795,1258.2625330189665,4320.836616509817,4460.644536959703,893.8166999871718,3097.7815768406417,1718.6465368259496
2019-07-26 10:00:00,1299.0126603863853,1212.7695766149334,1121.6262259488797,1680.9567147236978,2515.640205500634,535.7188336331673,1238.474046030428,4252.8835328554405,4390.492717237044,879.7597924073226,3049.063277743261,1691.6176666661763
2019-07-26 11:00:00,1287.232352684594,1201.771378352843,1111.4545759942548,1665.712685210585,2492.8267129216006,530.8605802117063,1227.2427426045006,4214.31556645701,4350.676819556616,871.7815475647053,3021.4123512285314,1676.2769565754938
2019-07-26 12:00:00,1280.4072537780007,1195.3994063438543,1105.5614772110196,1656.880826841877,2479.6093719829546,528.0458778326058,1220.735717603765,4191.970633543634,4327.6088788370025,867.1592311082684,3005.3923699938073,1667.3890848562892
2019-07-26 13:00:00,1279.3788142167334,1194.4392461781163,1104.6734760245047,1655.54999886851,2477.617717868912,527.6217445973989,1219.7552069872156,4188.603588858056,4324.132887769663,866.4627176696273,3002.9784002187116,1666.049816515039
2019-07-26 14:00:00,1304.1548581927225,1217.5703774436233,1126.066231881454,1687.6108545905324,2525.598476070846,537.8394998092018,1243.3765991131738,4269.718756283326,4407.872672573739,883.2423596005284,3061.133126618738,1698.3140083724263
2019-07-26 15:00:00,1341.5526604206304,1252.4852925613702,1158.3571841183586,1736.004599076604,2598.022262036029,553.2625265439987,1279.0315306240543,4392.15674484977,4534.272347749701,908.5701210056623,3148.913845713117,1747.0146753269728
2019-07-26 16:00:00,1342.7680889930377,1253.620027302697,1159.4066400660581,1737.5773957724016,2600.376035079898,553.7637749128796,1280.1903158981581,4396.13597947818,4538.38033719292,909.3932732513292,3151.766719083685,1748.597447002996
2019-07-26 17:00:00,1331.4552538190953,1243.0582654795787,1149.6386270143944,1722.938288065365,2578.46783982543,549.0983093256035,1269.4046991161167,4359.098487936831,4500.144435452191,901.7316254262761,3125.213051557635,1733.8654952492454
2019-07-26 18:00:00,1316.0286604000833,1228.655862993508,1136.3186092166713,1702.9758684648602,2548.5930281147917,542.7363107974998,1254.6970398678784,4308.5928176531725,4448.004569442107,891.2839238466584,3089.0035049312037,1713.7764701304948
2019-07-26 19:00:00,1285.4559570787683,1200.11291988475,1109.9207557630016,1663.4139823474966,2489.386583088254,530.1279864418034,1225.5491333577336,4208.499762000103,4344.672834985758,870.5784788979614,3017.2427670715483,1673.963674895153
2019-07-26 20:00:00,1268.2529680539308,1184.0520589305868,1095.0669177340258,1641.1528598839038,2456.0716415442707,523.033394143797,1209.147864862729,4152.1782872595395,4286.528984404816,858.9277086516,2976.8636362881343,1651.5613680960616
2019-07-26 21:00:00,1217.7659350462548,1136.9169235216284,1051.4741322142045,1575.821304827707,2358.299530491273,502.21230805182114,1161.0137073230403,3986.8870026948393,4115.889422917266,824.7352307546693,2858.359665510722,1585.8154677074235
2019-07-26 22:00:00,1143.2508141071482,1067.3489551495181,987.1344098821722,1479.3967689392096,2213.995136955646,471.4819272827385,1089.9712562876114,3742.9293104762,3864.038070129162,774.2696661549403,2683.456582715172,1488.7793888004896
2019-07-26 23:00:00,1088.7435173599722,1016.4604663654022,940.0703469968838,1408.86288635076,2108.4374689113915,449.00286581677216,1038.0041936105033,3564.4759421406075,3679.810543560197,737.3544539069577,2555.516184635114,1417.7981667142378
2019-07-27 00:00:00,1058.1708140386575,987.9175232566442,913.6724935432144,1369.3010002333965,2049.2310238848545,436.3945414610758,1008.8562871003587,3464.3828864875395,3576.478809103848,716.6490089582609,2483.7554467754594,1377.9853714788962
2019-07-27 01:00:00,1036.6670777576103,967.8414470639398,895.1051960069942,1341.4745971539053,2007.5873469548742,427.5263010885676,988.3547014816024,3393.9810430618336,3503.7989958776693,702.0855461503089,2433.281533296191,1349.9824879800317
2019-07-27 02:00:00,1024.8867700558192,956.8432488018494,884.9335460523691,1326.2305676407925,1984.7738543758412,422.6680476671065,977.123398055675,3355.4130766634034,3463.983098197241,694.1073013076916,2405.630606781461,1334.6417778893494
2019-07-27 03:00:00,1017.3137151046677,949.7729784905057,878.3946282243959,1316.430834382363,1970.1080377178916,419.54488475331016,969.9032744247216,3330.6193839786984,3438.3871639741087,688.978429623152,2387.855011164849,1324.7798928310535
2019-07-27 04:00:00,1021.4274733497377,953.613619153458,881.9466329704555,1321.754146275831,1978.074654174062,421.24141769413785,973.8253168909187,3344.0875627210075,3452.2911282434648,691.7644833777168,2397.5108902652314,1330.136966196054
2019-07-27 05:00:00,1049.4758250206687,979.7998054917681,906.1648471481341,1358.0494546403847,2032.3924936479493,432.8086877452355,1000.5665155240789,3435.916054145841,3547.0908846254365,710.7603044315672,2463.346429586016,1366.662466411964
2019-07-27 06:00:00,1087.154110765286,1014.9765824728979,938.6979815268154,1406.8061522101018,2105.359458007871,448.3473871805433,1036.4888590212909,3559.2723276265333,3674.4385573652185,736.2780240472395,2551.7855040736026,1415.7283883686696
2019-07-27 07:00:00,1124.551912993194,1049.8914975906446,970.98893376372,1455.1998966961735,2177.783243973054,463.7704139153401,1072.1437905321711,3681.7103161929776,3800.8382325411803,761.6057854523733,2639.566223167982,1464.4290553232163
2019-07-27 08:00:00,1135.3037811337178,1059.929535686997,980.2725825318302,1469.1130982359193,2198.605082438045,468.2045341015943,1082.3945833415494,3716.9112379058306,3837.17813915427,768.8875168563494,2664.803179907616,1478.4304970726487
2019-07-27 09:00:00,1119.7836932091361,1045.439845913132,966.8718373535147,1449.0296942741998,2168.549211262494,461.8039780066536,1067.597786764534,3666.0994726507565,3784.7222739562458,758.3764958732189,2628.374181483449,1458.2197202865118
2019-07-27 10:00:00,1103.7961327567052,1030.5137197002953,953.0674552722379,1428.3413685064038,2137.588042762378,455.21063407752786,1052.3553035436325,3613.757232538601,3730.6864128185216,747.548877872524,2590.8479240706015,1437.4001851634428
2019-07-27 11:00:00,1092.2963085716237,1019.7773833015883,943.1379874593899,1413.460292076937,2115.3177285780844,450.46805335657797,1041.391412104037,3576.10755105442,3691.818512701914,739.7605912404456,2563.8553529490805,1422.42473007492
2019-07-27 12:00:00,1082.8533635090766,1010.961367234357,934.9845220195713,1401.2408715942038,2097.030722621875,446.57373910604167,1032.3885418975397,3545.1919589413924,3659.902594719983,733.3653314856491,2541.690721377749,1410.1278116688968
2019-07-27 13:00:00,1085.6581986761698,1013.579985868188,937.4063434373392,1404.8704024306592,2102.462506569264,447.73046611115143,1035.0626617608557,3554.3748080838755,3669.38257035818,735.2649135910342,2548.2742753098278,1413.7803616904878
2019-07-27 14:00:00,1114.0805283693799,1040.1153213576756,961.9474671373866,1441.6496482400735,2157.504583902803,459.451966429597,1062.1604097091247,3647.427679394373,3765.4463234919112,754.5140122589358,2614.987621821556,1450.7928685759432
2019-07-27 15:00:00,1163.4456273102187,1086.2030093131013,1004.5715240901008,1505.5293909616883,2253.1039813768452,479.8103617195288,1109.2249193034868,3809.04582430208,3932.2938947241814,787.9466573137125,2730.8581710261365,1515.0777489559448
2019-07-27 16:00:00,1175.3194295175792,1097.2884948629858,1014.8239014253178,1520.8944048360158,2276.0985334207903,484.70717270782677,1120.5453600581911,3847.9198856719254,3972.425791592549,795.9882215598425,2758.7285493386016,1530.5402107140133
2019-07-27 17:00:00,1172.5145943504863,1094.669876229155,1012.4020800075501,1517.2648739995605,2270.666749473402,483.55044570271707,1117.8712401948753,3838.737036529443,3962.9458159543524,794.0886394544575,2752.144995406524,1526.8876606924223
2019-07-27 18:00:00,1170.9251877558002,1093.1859923366508,1011.0297145374816,1515.2081398589025,2267.5887385698816,482.89496706648816,1116.3559056056629,3833.5334220153686,3957.573829759374,793.0122095947393,2748.414314845012,1524.817882346854
2019-07-27 19:00:00,1160.9212756598347,1083.8462525426535,1002.3918848141096,1502.2628132088782,2248.215375824195,478.76930741493004,1106.8182114265023,3800.781260073845,3923.761916649804,786.237033418866,2724.932972487266,1511.790453936513
